rank,lemma,frequency,cumulative_pct,pos,num_surface_forms,example_surface_form
9625,sea,358,99.576,Noun,1,sea
9626,azami,358,99.576,Adj,1,azami
9627,stones,358,99.576,Noun,1,stones
9628,tıkalı,358,99.577,Adj,1,tıkalı
9629,küs,358,99.577,Adj,1,küs
9630,gustavo,358,99.577,Noun,1,gustavo
9631,kalamar,358,99.577,Noun,1,kalamar
9632,dinah,358,99.577,Noun,1,dinah
9633,kıvır,357,99.578,Dup,1,kıvır
9634,hooper,357,99.578,Noun,1,hooper
9635,pagan,357,99.578,Adj,1,pagan
9636,restore,357,99.578,Adj,1,restore
9637,refleks,357,99.578,Noun,1,refleks
9638,geller,357,99.579,Noun,1,geller
9639,essex,357,99.579,Noun,1,essex
9640,blanc,357,99.579,Noun,1,blanca
9641,dikiz,357,99.579,Noun,1,dikiz
9642,tenha,357,99.579,Adj,1,tenha
9643,janus,357,99.58,Noun,1,janus
9644,clooney,357,99.58,Noun,1,clooney
9645,ecstasy,357,99.58,Noun,1,ecstasy
9646,sanjay,356,99.58,Noun,1,sanjay
9647,onizuka,356,99.58,Noun,1,onizuka
9648,adlanmak,356,99.581,Adj,1,adlandırılan
9649,kartopu,356,99.581,Adj,1,kartopu
9650,hilâl,356,99.581,Noun,1,hilal
9651,toothless,356,99.581,Noun,1,toothless
9652,ashton,356,99.582,Noun,1,ashton
9653,mardi,356,99.582,Noun,1,mardi
9654,zarafet,356,99.582,Noun,1,zarafet
9655,bej,356,99.582,Adj,1,bej
9656,matador,356,99.582,Noun,1,matador
9657,hâkî,356,99.583,Noun,1,hakime
9658,müdahil,356,99.583,Adj,1,müdahil
9659,pankreas,356,99.583,Noun,1,pankreas
9660,jabbar,356,99.583,Noun,1,jabbar
9661,zulu,356,99.583,Noun,1,zulu
9662,ödenek,356,99.584,Noun,1,ödenek
9663,chicken,355,99.584,Noun,1,chicken
9664,again,355,99.584,Noun,1,again
9665,jakob,355,99.584,Noun,1,jakob
9666,boxer,355,99.584,Noun,1,boxer
9667,better,355,99.585,Noun,1,better
9668,downton,355,99.585,Noun,1,downton
9669,sur,355,99.585,Noun,1,sur
9670,ironi,355,99.585,Noun,1,ironi
9671,rachael,355,99.585,Noun,1,rachael
9672,buick,355,99.586,Noun,1,buick
9673,maude,354,99.586,Noun,1,maude
9674,cezai,354,99.586,Adj,1,cezai
9675,thames,354,99.586,Noun,1,thames
9676,pippa,354,99.586,Noun,1,pippa
9677,jupiter,354,99.587,Noun,1,jupiter
9678,every,354,99.587,Noun,1,every
9679,namaste,354,99.587,Noun,1,namaste
9680,balboa,354,99.587,Noun,1,balboa
9681,smaç,354,99.587,Noun,1,smaç
9682,abc,354,99.588,Noun,1,abc
9683,tazı,353,99.588,Noun,1,tazı
9684,herrmann,353,99.588,Noun,1,herrmann
9685,hoon,353,99.588,Noun,1,hoon
9686,yvette,353,99.588,Noun,1,yvette
9687,thai,353,99.589,Noun,1,thai
9688,macdonald,353,99.589,Noun,1,macdonald
9689,rudi,353,99.589,Noun,1,rudi
9690,muhallebi,353,99.589,Noun,1,muhallebi
9691,çöpçü,353,99.589,Noun,1,çöpçü
9692,muzaffer,352,99.59,Adj,1,muzaffer
9693,massey,352,99.59,Noun,1,massey
9694,forest,352,99.59,Noun,1,forest
9695,oruç,352,99.59,Noun,1,oruç
9696,zifir,352,99.59,Noun,1,zifiri
9697,woodhouse,352,99.591,Noun,1,woodhouse
9698,patırtı,352,99.591,Noun,1,patırtı
9699,talia,352,99.591,Noun,1,talia
9700,mutabakat,352,99.591,Noun,1,mutabakat
9701,patel,351,99.591,Noun,1,patel
9702,müzayede,351,99.592,Noun,1,müzayede
9703,takashi,351,99.592,Noun,1,takashi
9704,nami,351,99.592,Noun,1,nami
9705,incinmek,351,99.592,Adj,1,incinmiş
9706,keating,351,99.592,Noun,1,keating
9707,haftason,351,99.593,Noun,1,haftasonları
9708,hayalperest,351,99.593,Adj,1,hayalperest
9709,edmond,351,99.593,Noun,1,edmond
9710,dayanışmak,351,99.593,Verb,1,dayanışma
9711,pole,351,99.594,Noun,1,polen
9712,bulls,351,99.594,Noun,1,bulls
9713,pony,351,99.594,Noun,1,pony
9714,kings,351,99.594,Noun,1,kings
9715,melbourne,351,99.594,Noun,1,melbourne
9716,hobbes,350,99.595,Noun,1,hobbes
9717,claudio,350,99.595,Noun,1,claudio
9718,süregelmek,350,99.595,Adj,1,süregelen
9719,kamboçya,350,99.595,Noun,1,kamboçya
9720,flo,350,99.595,Noun,1,flo
9721,sütun,350,99.596,Noun,1,sütun
9722,carlotta,350,99.596,Noun,1,carlotta
9723,şaşı,350,99.596,Adj,1,şaşı
9724,yav,350,99.596,Noun,1,yav
9725,dai,350,99.596,Noun,1,dai
9726,natsu,350,99.597,Noun,1,natsu
9727,guguk,350,99.597,Noun,1,guguk
9728,giants,350,99.597,Noun,1,giants
9729,spider,350,99.597,Noun,1,spider
9730,gucci,350,99.597,Noun,1,gucci
9731,olivier,350,99.598,Noun,1,olivier
9732,epinefrin,350,99.598,Noun,1,epinefrin
9733,dörtlük,350,99.598,Adj,1,dörtlük
9734,fent,350,99.598,Noun,1,fendi
9735,aksa,350,99.598,Noun,1,aksanın
9736,hendek,350,99.599,Noun,1,hendek
9737,iğnelemek,349,99.599,Verb,1,iğneler
9738,nijerya,349,99.599,Noun,1,nijerya
9739,beyhude,349,99.599,Adj,1,beyhude
9740,envanter,349,99.599,Noun,1,envanter
9741,haciz,349,99.6,Noun,1,haciz
9742,clouseau,349,99.6,Noun,1,clouseau
9743,trompet,349,99.6,Noun,1,trompet
9744,megatron,349,99.6,Noun,1,megatron
9745,silva,349,99.6,Noun,1,silva
9746,meera,349,99.601,Noun,1,meera
9747,tavus,349,99.601,Noun,1,tavus
9748,funk,349,99.601,Noun,1,funk
9749,margie,349,99.601,Noun,1,margie
9750,amar,349,99.601,Noun,1,amar
9751,plato,349,99.602,Noun,1,plato
9752,kuyumcu,349,99.602,Noun,1,kuyumcu
9753,grantham,348,99.602,Noun,1,grantham
9754,vezir,348,99.602,Noun,1,vezir
9755,sage,348,99.602,Noun,1,sage
9756,sensen,348,99.603,Noun,1,sensen
9757,taggart,348,99.603,Noun,1,taggart
9758,alcatraz,348,99.603,Noun,1,alcatraz
9759,kıymak,348,99.603,Verb,1,kıyma
9760,bertram,347,99.603,Noun,1,bertram
9761,somali,347,99.604,Noun,1,somali
9762,media,347,99.604,Noun,1,media
9763,naina,347,99.604,Noun,1,naina
9764,springer,347,99.604,Noun,1,springer
9765,sforza,347,99.604,Noun,1,sforza
9766,olson,347,99.605,Noun,1,olson
9767,batiatus,347,99.605,Noun,1,batiatus
9768,vıcık,347,99.605,Adj,1,vıcık
9769,lutz,347,99.605,Noun,1,lutz
9770,kakashi,347,99.605,Noun,1,kakashi
9771,kocaayak,347,99.606,Noun,1,kocaayak
9772,darth,347,99.606,Noun,1,darth
9773,meyal,347,99.606,Dup,1,meyal
9774,challenger,346,99.606,Noun,1,challenger
9775,hawkes,346,99.606,Noun,1,hawkes
9776,rhea,346,99.607,Noun,1,rhea
9777,dover,346,99.607,Noun,1,dover
9778,haddie,346,99.607,Noun,1,haddie
9779,görece,346,99.607,Adj,1,göreceli
9780,cardiff,346,99.607,Noun,1,cardiff
9781,kategori,346,99.608,Noun,1,kategori
9782,lindy,346,99.608,Noun,1,lindy
9783,billings,346,99.608,Noun,1,billings
9784,üzümlü,346,99.608,Noun,1,üzümlü
9785,angelus,346,99.608,Noun,1,angelus
9786,redding,346,99.609,Noun,1,redding
9787,basmakalıp,346,99.609,Adv,1,basmakalıp
9788,marv,346,99.609,Noun,1,marv
9789,galib,346,99.609,Noun,1,galibi
9790,anastasia,346,99.609,Noun,1,anastasia
9791,babylon,346,99.61,Noun,1,babylon
9792,thierry,346,99.61,Noun,1,thierry
9793,siegel,345,99.61,Noun,1,siegel
9794,atticus,345,99.61,Noun,1,atticus
9795,connelly,345,99.61,Noun,1,connelly
9796,simgelemek,345,99.611,Verb,1,simgeliyor
9797,yatman,345,99.611,Noun,1,yatman
9798,hantal,345,99.611,Adj,1,hantal
9799,ciro,345,99.611,Noun,1,ciro
9800,brand,345,99.611,Noun,1,brand
9801,böğürtlen,345,99.612,Noun,1,böğürtlen
9802,lenf,345,99.612,Noun,1,lenf
9803,hangar,345,99.612,Noun,1,hangar
9804,ikaz,345,99.612,Noun,1,ikaz
9805,keiko,345,99.612,Noun,1,keiko
9806,belgrad,345,99.612,Noun,1,belgrad
9807,heybet,345,99.613,Adj,1,heybetli
9808,optimus,345,99.613,Noun,1,optimus
9809,viola,345,99.613,Noun,1,viola
9810,wilkins,345,99.613,Noun,1,wilkins
9811,şamata,344,99.613,Noun,1,şamata
9812,raptor,344,99.614,Noun,1,raptor
9813,zola,344,99.614,Noun,1,zola
9814,gandi,344,99.614,Noun,1,gandi
9815,cloud,344,99.614,Noun,1,cloud
9816,helga,344,99.614,Noun,1,helga
9817,fenton,344,99.615,Noun,1,fenton
9818,fizikî,344,99.615,Noun,1,fiziki
9819,etraflı,344,99.615,Adv,1,etraflıca
9820,gate,344,99.615,Noun,1,gate
9821,yanılsama,344,99.615,Noun,1,yanılsama
9822,kiram,344,99.616,Noun,1,kiramı
9823,nyborg,344,99.616,Noun,1,nyborg
9824,stay,344,99.616,Noun,1,stay
9825,marry,344,99.616,Noun,1,marry
9826,eyre,344,99.616,Noun,1,eyre
9827,guantanamo,344,99.617,Noun,1,guantanamo
9828,modül,344,99.617,Noun,1,modülü
9829,oslo,343,99.617,Noun,1,oslo
9830,kaufman,343,99.617,Noun,1,kaufman
9831,tebeşir,343,99.617,Noun,1,tebeşir
9832,afer,343,99.618,Noun,1,aferim
9833,greenwich,343,99.618,Noun,1,greenwich
9834,tasfiye,343,99.618,Noun,1,tasfiye
9835,eğik,343,99.618,Adj,1,eğik
9836,bieber,343,99.618,Noun,1,bieber
9837,neon,343,99.619,Noun,1,neon
9838,goldberg,343,99.619,Noun,1,goldberg
9839,spekülâsyon,343,99.619,Noun,1,spekülasyon
9840,kopuk,343,99.619,Adj,1,kopuk
9841,caiz,343,99.619,Verb,1,caizse
9842,jimmie,343,99.62,Noun,1,jimmie
9843,hoop,343,99.62,Noun,1,hoop
9844,portia,343,99.62,Noun,1,portia
9845,hilekâr,343,99.62,Adj,1,hilekar
9846,kurcalamak,342,99.62,Adj,1,kurcalayan
9847,sparta,342,99.621,Noun,1,sparta
9848,raina,342,99.621,Noun,1,raina
9849,bişi,342,99.621,Noun,1,bişi
9850,blackie,342,99.621,Noun,1,blackie
9851,gonzales,342,99.621,Noun,1,gonzales
9852,turna,342,99.622,Noun,1,turnayı
9853,sistematik,342,99.622,Adj,1,sistematik
9854,göktaşı,342,99.622,Noun,1,göktaşı
9855,guatemalâ,342,99.622,Noun,1,guatemala
9856,saksafon,342,99.622,Noun,1,saksafon
9857,shui,342,99.623,Noun,1,shui
9858,sanderson,342,99.623,Noun,1,sanderson
9859,bilimadamı,341,99.623,Noun,1,bilimadamı
9860,aldo,341,99.623,Noun,1,aldo
9861,canyon,341,99.623,Noun,1,canyon
9862,ehil,341,99.624,Noun,1,ehli
9863,farley,341,99.624,Noun,1,farley
9864,aperatif,341,99.624,Noun,1,aperatif
9865,aisha,341,99.624,Noun,1,aisha
9866,alistair,341,99.624,Noun,1,alistair
9867,sömestr,341,99.625,Noun,1,sömestr
9868,okinawa,341,99.625,Noun,1,okinawa
9869,fısıltı,340,99.625,Noun,1,fısıltı
9870,iskambil,340,99.625,Noun,1,iskambil
9871,valentina,340,99.625,Noun,1,valentina
9872,nascar,340,99.625,Noun,1,nascar
9873,ekvator,340,99.626,Noun,1,ekvator
9874,inziva,340,99.626,Noun,1,inzivaya
9875,cummings,340,99.626,Noun,1,cummings
9876,metamfetamin,340,99.626,Noun,1,metamfetamin
9877,aylin,340,99.626,Noun,1,aylin
9878,sunshine,340,99.627,Noun,1,sunshine
9879,hai,340,99.627,Noun,1,hai
9880,corrine,340,99.627,Noun,1,corrine
9881,avi,340,99.627,Noun,1,avi
9882,made,340,99.627,Noun,1,made
9883,alelacele,340,99.628,Adv,1,alelacele
9884,kaygılanmak,340,99.628,Verb,1,kaygılanma
9885,bilinçaltı,340,99.628,Noun,1,bilinçaltı
9886,avanak,340,99.628,Adj,1,avanak
9887,eşkıya,340,99.628,Noun,1,eşkıya
9888,arlington,339,99.629,Noun,1,arlington
9889,pro,339,99.629,Noun,1,pro
9890,anarşi,339,99.629,Noun,1,anarşi
9891,alden,339,99.629,Noun,1,alden
9892,etienne,339,99.629,Noun,1,etienne
9893,mitsuko,339,99.63,Noun,1,mitsuko
9894,nestor,339,99.63,Noun,1,nestor
9895,ct,339,99.63,Noun,1,ct
9896,prada,339,99.63,Noun,1,prada
9897,muhatap,338,99.63,Noun,1,muhatap
9898,şakadan,338,99.631,Adv,1,şakadan
9899,meadow,338,99.631,Noun,1,meadow
9900,rangers,338,99.631,Noun,1,rangers
9901,shil,338,99.631,Noun,1,shil
9902,yanya,338,99.631,Noun,1,yanyana
9903,nietzsche,338,99.632,Noun,1,nietzsche
9904,moose,338,99.632,Noun,1,moose
9905,rembrandt,338,99.632,Noun,1,rembrandt
9906,seyrek,338,99.632,Adv,1,seyrek
9907,seal,338,99.632,Noun,1,seal
9908,asimile,338,99.633,Adj,1,asimile
9909,yürürlük,338,99.633,Noun,1,yürürlüğe
9910,tonight,337,99.633,Noun,1,tonight
9911,karalamak,337,99.633,Verb,1,karalama
9912,iğrenmek,337,99.633,Verb,1,iğreniyorum
9913,metot,337,99.633,Noun,1,metodu
9914,cornelius,337,99.634,Noun,1,cornelius
9915,frida,337,99.634,Noun,1,frida
9916,afro,337,99.634,Noun,1,afro
9917,pepsi,337,99.634,Noun,1,pepsi
9918,hassasiyet,337,99.634,Noun,1,hassasiyet
9919,grönland,337,99.635,Noun,1,grönland
9920,muller,337,99.635,Noun,1,muller
9921,corky,337,99.635,Noun,1,corky
9922,castiel,337,99.635,Noun,1,castiel
9923,senfoni,337,99.635,Noun,1,senfoni
9924,soren,337,99.636,Noun,1,soren
9925,buyruk,336,99.636,Noun,1,buyruk
9926,ateist,336,99.636,Adj,1,ateist
9927,antonia,336,99.636,Noun,1,antonia
9928,darrell,336,99.636,Noun,1,darrell
9929,mccain,336,99.637,Noun,1,mccain
9930,takeda,335,99.637,Noun,1,takeda
9931,doyurmak,335,99.637,Noun,1,doyurmak
9932,fak,335,99.637,Noun,1,faka
9933,troi,335,99.637,Noun,1,troi
9934,fizyolojik,335,99.638,Adj,1,fizyolojik
9935,seven,335,99.638,Noun,1,sevenler
9936,dolgu,335,99.638,Noun,1,dolgu
9937,buruşuk,335,99.638,Adj,1,buruşuk
9938,akustik,335,99.638,Noun,1,akustik
9939,herald,335,99.639,Noun,1,herald
9940,çünki,335,99.639,Conj,1,çünki
9941,harker,335,99.639,Noun,1,harker
9942,fabia,335,99.639,Noun,1,fabian
9943,heaven,335,99.639,Noun,1,heaven
9944,çığ,335,99.639,Noun,1,çığ
9945,lab,335,99.64,Noun,1,lab
9946,garibaldi,335,99.64,Noun,1,garibaldi
9947,şölen,335,99.64,Noun,1,şölen
9948,dickinson,334,99.64,Noun,1,dickinson
9949,olaf,334,99.64,Noun,1,olaf
9950,aviv,334,99.641,Noun,1,aviv
9951,pilates,334,99.641,Noun,1,pilates
9952,metalik,334,99.641,Adj,1,metalik
9953,nathalie,334,99.641,Noun,1,nathalie
9954,hürmet,334,99.641,Noun,1,hürmet
9955,around,334,99.642,Noun,1,around
9956,unni,334,99.642,Noun,1,unni
9957,risa,334,99.642,Noun,1,risa
9958,ensest,334,99.642,Noun,1,ensest
9959,amonyak,334,99.642,Noun,1,amonyak
9960,müsabaka,334,99.643,Noun,1,müsabaka
9961,ağırbaşlı,334,99.643,Adj,1,ağırbaşlı
9962,tütsü,334,99.643,Noun,1,tütsü
9963,bürokratik,334,99.643,Adj,1,bürokratik
9964,özgüven,333,99.643,Noun,1,özgüven
9965,seferber,333,99.644,Adj,1,seferber
9966,barnaby,333,99.644,Noun,1,barnaby
9967,torpil,333,99.644,Noun,1,torpil
9968,bertrand,333,99.644,Noun,1,bertrand
9969,saten,333,99.644,Adj,1,saten
9970,colette,333,99.644,Noun,1,colette
9971,piercing,333,99.645,Noun,1,piercing
9972,delphi,333,99.645,Noun,1,delphine
9973,düğüm,333,99.645,Noun,1,düğümü
9974,juno,333,99.645,Noun,1,juno
9975,vazgeçirmek,332,99.645,Verb,1,vazgeçirmeye
9976,greyfurt,332,99.646,Noun,1,greyfurt
9977,müdire,332,99.646,Noun,1,müdire
9978,valentino,332,99.646,Noun,1,valentino
9979,sıklet,332,99.646,Noun,1,sıklet
9980,yerleşik,332,99.646,Adj,1,yerleşik
9981,chilton,332,99.647,Noun,1,chilton
9982,turizm,332,99.647,Noun,1,turizm
9983,moreno,332,99.647,Noun,1,moreno
9984,demo,332,99.647,Noun,1,demo
9985,incir,332,99.647,Noun,1,incir
9986,medici,332,99.648,Noun,1,medici
9987,manav,332,99.648,Noun,1,manav
9988,kaval,332,99.648,Noun,1,kaval
9989,esmeral,332,99.648,Noun,1,esmeralda
9990,halley,332,99.648,Noun,1,halley
9991,hack,331,99.648,Noun,1,hack
9992,stef,331,99.649,Noun,1,stef
9993,feryat,331,99.649,Noun,1,feryat
9994,johns,331,99.649,Noun,1,johns
9995,joseon,331,99.649,Noun,1,joseon
9996,sismik,331,99.649,Adj,1,sismik
9997,nak,331,99.65,Noun,1,nak
9998,lamborghini,331,99.65,Noun,1,lamborghini
9999,tasvip,331,99.65,Noun,1,tasvip
10000,spesifik,331,99.65,Adj,1,spesifik
10001,ürkünç,331,99.65,Adj,1,ürkünç
10002,mrs,331,99.651,Noun,1,mrs
10003,bitap,331,99.651,Adj,1,bitap
10004,lonestar,330,99.651,Noun,1,lonestar
10005,camp,330,99.651,Noun,1,camp
10006,anarşist,330,99.651,Noun,1,anarşist
10007,cıvmak,330,99.652,Verb,1,cıva
10008,sırbistan,330,99.652,Noun,1,sırbistan
10009,fiji,330,99.652,Noun,1,fiji
10010,kordon,330,99.652,Noun,1,kordon
10011,cap,330,99.652,Noun,1,cap
10012,bürünmek,330,99.652,Adj,1,bürünmüş
10013,burnett,330,99.653,Noun,1,burnett
10014,vincenzo,330,99.653,Noun,1,vincenzo
10015,kepner,330,99.653,Noun,1,kepner
10016,suarez,330,99.653,Noun,1,suarez
10017,rezerv,330,99.653,Noun,1,rezerve
10018,infilâk,330,99.654,Noun,1,infilak
10019,libya,330,99.654,Noun,1,libya
10020,uzan,330,99.654,Noun,1,uzanın
10021,sansasyonel,330,99.654,Adj,1,sansasyonel
10022,prestij,329,99.654,Adj,1,prestijli
10023,tian,329,99.655,Noun,1,tian
10024,lakers,329,99.655,Noun,1,lakers
10025,hokage,329,99.655,Noun,1,hokage
10026,depozito,329,99.655,Noun,1,depozito
10027,silme,329,99.655,Adv,1,silme
10028,jeanette,329,99.655,Noun,1,jeanette
10029,benito,329,99.656,Noun,1,benito
10030,dottie,329,99.656,Noun,1,dottie
10031,eşarp,329,99.656,Noun,1,eşarp
10032,porsuk,328,99.656,Adj,1,porsuk
10033,dürü,328,99.656,Noun,1,dürüm
10034,toro,328,99.657,Noun,1,toro
10035,twain,328,99.657,Noun,1,twain
10036,piggy,328,99.657,Noun,1,piggy
10037,triad,328,99.657,Noun,1,triad
10038,tillman,328,99.657,Noun,1,tillman
10039,suzaku,328,99.658,Noun,1,suzaku
10040,zimmet,328,99.658,Noun,1,zimmetine
10041,louvre,328,99.658,Noun,1,louvre
10042,gözlemlemek,328,99.658,Noun,1,gözlemlemek
10043,castillo,328,99.658,Noun,1,castillo
10044,rosewood,327,99.659,Noun,1,rosewood
10045,doom,327,99.659,Noun,1,doom
10046,anten,327,99.659,Noun,1,anteni
10047,downey,327,99.659,Noun,1,downey
10048,mercury,327,99.659,Noun,1,mercury
10049,marius,327,99.659,Noun,1,marius
10050,cheung,327,99.66,Noun,1,cheung
10051,rabbit,327,99.66,Noun,1,rabbit
10052,whitaker,327,99.66,Noun,1,whitaker
10053,karikatür,327,99.66,Noun,1,karikatür
10054,proto,327,99.66,Noun,1,proton
10055,ru,327,99.661,Noun,1,ru
10056,düet,327,99.661,Noun,1,düet
10057,tereyağ,327,99.661,Adj,1,tereyağlı
10058,ziggy,326,99.661,Noun,1,ziggy
10059,konaklamak,326,99.661,Verb,1,konaklama
10060,dizgin,326,99.662,Noun,1,dizginleri
10061,harçlık,326,99.662,Noun,1,harçlık
10062,part,326,99.662,Noun,1,part
10063,şatafat,326,99.662,Adj,1,şatafatlı
10064,manik,326,99.662,Adj,1,manik
10065,friends,326,99.662,Noun,1,friends
10066,kingston,326,99.663,Noun,1,kingston
10067,penaltı,326,99.663,Noun,1,penaltı
10068,malhotra,326,99.663,Noun,1,malhotra
10069,dion,326,99.663,Noun,1,dion
10070,keane,326,99.663,Noun,1,keane
10071,sparrow,326,99.664,Noun,1,sparrow
10072,pasadena,326,99.664,Noun,1,pasadena
10073,nicholson,326,99.664,Noun,1,nicholson
10074,clarkson,326,99.664,Noun,1,clarkson
10075,pheebs,325,99.664,Noun,1,pheebs
10076,wanna,325,99.665,Noun,1,wanna
10077,mortgage,325,99.665,Noun,1,mortgage
10078,amfetamin,325,99.665,Noun,1,amfetamin
10079,nance,325,99.665,Noun,1,nance
10080,trace,325,99.665,Noun,1,trace
10081,bane,325,99.665,Noun,1,bane
10082,gayrı,325,99.666,Adv,1,gayrı
10083,mathis,325,99.666,Noun,1,mathis
10084,bonjour,325,99.666,Noun,1,bonjour
10085,sure,325,99.666,Noun,1,sure
10086,psikotik,325,99.666,Noun,1,psikotik
10087,goebbels,325,99.667,Noun,1,goebbels
10088,berk,325,99.667,Adj,1,berk
10089,voight,325,99.667,Noun,1,voight
10090,giuseppe,325,99.667,Noun,1,giuseppe
10091,corleone,325,99.667,Noun,1,corleone
10092,secret,325,99.668,Noun,1,secret
10093,macarthur,325,99.668,Noun,1,macarthur
10094,marisol,325,99.668,Noun,1,marisol
10095,zamane,325,99.668,Noun,1,zamane
10096,çayır,325,99.668,Noun,1,çayır
10097,zan,325,99.668,Noun,1,zan
10098,ürdün,324,99.669,Noun,1,ürdün
10099,please,324,99.669,Noun,1,please
10100,hurra,324,99.669,Interj,1,hurra
10101,doruk,324,99.669,Noun,1,doruk
10102,johannes,324,99.669,Noun,1,johannes
10103,tower,324,99.67,Noun,1,tower
10104,aval,324,99.67,Adj,1,aval
10105,üretken,324,99.67,Adj,1,üretken
10106,jeton,324,99.67,Noun,1,jeton
10107,yüzer,324,99.67,Adv,1,yüzerken
10108,tory,324,99.67,Noun,1,tory
10109,penisilin,324,99.671,Noun,1,penisilin
10110,reginald,324,99.671,Noun,1,reginald
10111,salinger,324,99.671,Noun,1,salinger
10112,hodge,324,99.671,Noun,1,hodge
10113,nakamura,324,99.671,Noun,1,nakamura
10114,çoluk,324,99.672,Noun,1,çoluk
10115,palermo,324,99.672,Noun,1,palermo
10116,ringa,323,99.672,Noun,1,ringa
10117,dominik,323,99.672,Noun,1,dominik
10118,kripto,323,99.672,Noun,1,kripton
10119,sırtüstü,323,99.673,Adv,1,sırtüstü
10120,vajinal,323,99.673,Noun,1,vajinal
10121,healy,323,99.673,Noun,1,healy
10122,adios,323,99.673,Noun,1,adios
10123,mahi,323,99.673,Noun,1,mahi
10124,tung,323,99.673,Noun,1,tung
10125,yorga,323,99.674,Noun,1,yorgan
10126,hester,323,99.674,Noun,1,hester
10127,keep,323,99.674,Noun,1,keep
10128,gonzalez,323,99.674,Noun,1,gonzalez
10129,daddy,323,99.674,Noun,1,daddy
10130,adliye,323,99.675,Noun,1,adliye
10131,darp,323,99.675,Noun,1,darp
10132,coğrafi,323,99.675,Adj,1,coğrafi
10133,çoktandır,322,99.675,Adv,1,çoktandır
10134,fenomen,322,99.675,Noun,1,fenomen
10135,restaurant,322,99.676,Noun,1,restaurant
10136,heat,322,99.676,Noun,1,heat
10137,brunch,322,99.676,Noun,1,brunch
10138,jokey,322,99.676,Noun,1,jokey
10139,haşat,322,99.676,Adj,1,haşat
10140,sulh,322,99.676,Noun,1,sulh
10141,getiri,322,99.677,Noun,1,getirisi
10142,cabo,322,99.677,Noun,1,cabo
10143,block,322,99.677,Noun,1,block
10144,toyota,322,99.677,Noun,1,toyota
10145,maeby,322,99.677,Noun,1,maeby
10146,hararet,322,99.678,Adj,1,hararetli
10147,zhen,322,99.678,Noun,1,zhen
10148,jumbo,321,99.678,Noun,1,jumbo
10149,kuveyt,321,99.678,Noun,1,kuveyt
10150,süpernova,321,99.678,Noun,1,süpernova
10151,med,321,99.678,Noun,1,med
10152,paulson,321,99.679,Noun,1,paulson
10153,alamo,321,99.679,Noun,1,alamo
10154,guerrero,321,99.679,Noun,1,guerrero
10155,tulsa,321,99.679,Noun,1,tulsa
10156,mode,321,99.679,Noun,1,mode
10157,holiday,321,99.68,Noun,1,holiday
10158,rencide,321,99.68,Adj,1,rencide
10159,isis,321,99.68,Noun,1,isis
10160,anayasal,321,99.68,Adj,1,anayasal
10161,neyseki,321,99.68,Noun,1,neyseki
10162,cunningham,321,99.68,Noun,1,cunningham
10163,dresden,320,99.681,Noun,1,dresden
10164,bazan,320,99.681,Adv,1,bazan
10165,alexa,320,99.681,Noun,1,alexa
10166,mahşer,320,99.681,Noun,1,mahşer
10167,sosyetik,320,99.681,Adj,1,sosyetik
10168,bacon,320,99.682,Noun,1,bacon
10169,denizcilik,320,99.682,Noun,1,denizcilik
10170,tolstoy,320,99.682,Noun,1,tolstoy
10171,laszlo,320,99.682,Noun,1,laszlo
10172,mckenna,320,99.682,Noun,1,mckenna
10173,tevazu,319,99.683,Noun,1,tevazu
10174,oyuk,319,99.683,Noun,1,oyuk
10175,akabinde,319,99.683,Adv,1,akabinde
10176,pompey,319,99.683,Noun,1,pompey
10177,henrietta,319,99.683,Noun,1,henrietta
10178,scotch,319,99.683,Noun,1,scotch
10179,mimarlık,319,99.684,Noun,1,mimarlık
10180,baylor,319,99.684,Noun,1,baylor
10181,ultron,319,99.684,Noun,1,ultron
10182,keenan,319,99.684,Noun,1,keenan
10183,enjeksiyon,319,99.684,Noun,1,enjeksiyon
10184,yağcı,319,99.685,Noun,1,yağcı
10185,sacit,319,99.685,Noun,1,sacit
10186,hightower,319,99.685,Noun,1,hightower
